po_id,orderdate,suppliername,suppliercountry,warehouseid,sku,productname,orderedqty,unitcost,expecteddeliverydate,actualdeliverydate,receivingstore,postatus,receivedqty,deliveryperformance,potype
PO-001809,2026-11-11,Vanguard Supplies,USA,WH-001,PRD-0149,QuickServe OTC Medicine Premium,25,13.2643,2026-11-17,2026-11-17,Boston Flagship,Received,25,OnTime,Regular
PO-001810,2026-11-24,Vanguard Supplies,USA,WH-001,PRD-0149,QuickServe OTC Medicine Premium,19,13.1439,2026-11-30,2026-11-30,Boston Flagship,Received,19,OnTime,Regular
PO-001811,2026-12-26,Vanguard Supplies,USA,WH-001,PRD-0149,QuickServe OTC Medicine Premium,22,13.5783,2026-12-31,2026-12-31,Boston Flagship,Received,22,Late,Regular
PO-001812,2025-02-02,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,25,14.7176,2025-02-07,2025-02-07,Boston Flagship,Received,25,OnTime,Regular
PO-001813,2025-07-04,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,21,14.6354,2025-07-09,2025-07-09,Boston Flagship,Received,21,OnTime,Regular
PO-001814,2025-07-19,Titan Food Brokers,,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,23,14.8061,2025-07-24,2025-07-24,Boston Flagship,Received,23,OnTime,Regular
PO-001815,2025-09-17,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,18,14.4968,2025-09-22,2025-09-22,Boston Flagship,Received,18,OnTime,Regular
PO-001816,2026-01-24,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,23,14.708,2026-01-29,2026-01-29,Boston Flagship,Received,23,OnTime,Regular
PO-001817,2026-03-28,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,23,14.9264,2026-04-02,2026-04-02,Boston Flagship,Received,23,OnTime,Regular
PO-001818,2026-07-12,titan food brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,23,14.7789,2026-07-17,2026-07-17,Boston Flagship,Received,23,OnTime,Regular
PO-001819,2026-08-22,Titan Food Brokers,USA,WH-001,PRD-0151,HomeComfort OTC Medicine Deluxe,21,15.4712,2026-08-27,2026-08-27,Boston Flagship,Received,21,OnTime,Regular
PO-001820,2024-10-04,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,12,17.4252,2024-10-10,2024-10-10,Boston Flagship,Received,12,OnTime,Regular
PO-001821,2024-11-01,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,16,17.677,2024-11-07,2024-11-07,Boston Flagship,Partial,12,OnTime,Regular
PO-001822,2025-01-07,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,15,18.1951,2025-01-13,2025-01-13,Boston Flagship,Received,15,OnTime,Regular
PO-001823,2025-01-30,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,15,17.7869,2025-02-05,2025-02-03,Boston Flagship,Received,15,Early,Regular
PO-001824,2025-02-22,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,16,18.0447,2025-02-28,2025-02-28,Boston Flagship,Received,16,OnTime,Regular
PO-001825,2025-05-02,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,22,17.8218,2025-05-08,2025-05-08,Boston Flagship,Partial,18,OnTime,Regular
PO-001826,2025-11-06,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,23,18.1261,2025-11-12,2025-11-12,Boston Flagship,Received,23,OnTime,Regular
PO-001827,2025-12-05,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,23,18.4806,2025-12-11,2025-12-11,Boston Flagship,Received,23,OnTime,Regular
PO-001828,2025-12-24,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,29,18.0901,2025-12-30,2026-01-04,Boston Flagship,Received,29,Late,Regular
PO-001829,2026-01-24,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,27,18.1831,2026-01-30,,Boston Flagship,Received,27,OnTime,Regular
PO-001830,2026-02-23,suncoast distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,27,18.5737,2026-03-01,2026-03-01,Boston Flagship,Received,27,OnTime,Regular
PO-001831,2026-04-23,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,32,18.6191,2026-04-29,2026-04-29,Boston Flagship,Received,32,OnTime,Regular
PO-001832,2026-06-29,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,35,18.5128,2026-07-05,2026-07-05,Boston Flagship,Received,35,OnTime,Regular
PO-001833,2026-08-11,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,34,18.331,2026-08-17,2026-08-17,Boston Flagship,Partial,23,OnTime,Regular
PO-001834,2026-10-04,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,39,18.3292,2026-10-10,2026-10-10,Boston Flagship,Received,39,OnTime,Regular
PO-001835,2026-11-26,SunCoast Distributors,USA,WH-001,PRD-0152,CoastalSelect OTC Medicine Original,33,18.3357,2026-12-02,2026-12-02,Boston Flagship,Received,33,OnTime,Regular
PO-001836,2025-03-25,Sterling Wholesale,USA,WH-001,PRD-0154,GoldCrest OTC Medicine Pro,27,12.3542,2025-03-29,,Boston Flagship,Received,27,OnTime,Regular
PO-001837,2026-06-12,Sterling Wholesale,USA,WH-001,PRD-0154,GoldCrest OTC Medicine Pro,22,12.536,2026-06-16,2026-06-16,Boston Flagship,Received,22,OnTime,Regular
PO-001838,2026-12-01,Sterling Wholesale,USA,WH-001,PRD-0154,GoldCrest OTC Medicine Pro,19,12.511,2026-12-05,2026-12-04,Boston Flagship,Received,19,Early,Regular
PO-001839,2024-10-13,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,25,2.8163,2024-10-22,2024-10-24,Boston Flagship,Partial,22,Late,Regular
PO-001840,2024-11-23,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,24,2.742,2024-12-02,2024-12-02,Boston Flagship,Received,24,OnTime,Regular
PO-001841,2024-12-22,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,34,2.7718,2024-12-31,2024-12-31,Boston Flagship,Received,34,OnTime,Regular
PO-001842,2025-01-11,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,29,2.7639,2025-01-20,2025-01-20,Boston Flagship,Received,29,OnTime,Regular
PO-001843,2025-02-08,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,28,2.8186,2025-02-17,2025-02-23,Boston Flagship,Received,28,Late,Regular
PO-001844,2025-03-23,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,34,2.8169,2025-04-01,2025-04-01,Boston Flagship,Received,34,OnTime,Regular
PO-001845,2025-04-02,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,44,2.8239,2025-04-11,2025-04-10,Boston Flagship,Received,44,Early,Regular
PO-001846,2025-04-19,Delta Procurement,,WH-001,PRD-0155,QuickServe Cleaning Products Original,31,2.7717,2025-04-28,2025-04-28,Boston Flagship,Received,31,OnTime,Regular
PO-001847,2025-05-09,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,35,2.8136,2025-05-18,2025-05-18,Boston Flagship,Received,35,OnTime,Regular
PO-001848,2025-05-23,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,33,2.7578,2025-06-01,2025-06-01,Boston Flagship,Received,33,OnTime,Regular
PO-001849,2025-07-03,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,26,2.7564,2025-07-12,2025-07-12,Boston Flagship,Received,26,OnTime,Regular
PO-001850,2025-08-16,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,35,2.7963,2025-08-25,2025-08-25,Boston Flagship,Received,35,OnTime,Regular
PO-001851,2025-09-14,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,24,2.8356,2025-09-23,2025-09-23,Boston Flagship,Received,24,OnTime,Regular
PO-001852,2025-11-19,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,29,2.8365,2025-11-28,2025-11-28,Boston Flagship,Received,29,OnTime,Regular
PO-001853,2025-12-03,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,28,2.8769,2025-12-12,2025-12-12,Boston Flagship,Partial,16,OnTime,Regular
PO-001854,2025-12-11,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,24,2.8436,2025-12-20,2025-12-20,Boston Flagship,Received,24,OnTime,Regular
PO-001855,2025-12-24,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,30,2.8406,2026-01-02,2026-01-02,Boston Flagship,Received,30,OnTime,Regular
PO-001856,2026-02-27,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,35,2.8073,2026-03-08,2026-03-08,Boston Flagship,Received,35,OnTime,Regular
PO-001857,2026-03-20,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,43,2.8535,2026-03-29,2026-03-29,Boston Flagship,Received,43,OnTime,Regular
PO-001858,2026-04-10,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,34,2.8767,2026-04-19,2026-04-19,Boston Flagship,Received,34,OnTime,Regular
PO-001859,2026-05-11,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,32,2.8436,2026-05-20,2026-05-19,Boston Flagship,Received,32,Early,Regular
PO-001860,2026-05-23,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,31,2.8386,2026-06-01,2026-06-01,Boston Flagship,Received,31,OnTime,Regular
PO-001861,2026-08-02,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,24,2.8834,2026-08-11,2026-08-11,Boston Flagship,Received,24,OnTime,Regular
PO-001862,2026-09-07,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,20,2.9188,2026-09-16,2026-09-25,Boston Flagship,Received,20,Late,Regular
PO-001863,2026-10-16,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,16,2.9087,2026-10-25,2026-10-25,Boston Flagship,Received,16,OnTime,Regular
PO-001864,2026-11-09,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,21,2.9709,2026-11-18,2026-11-18,Boston Flagship,Partial,16,OnTime,Regular
PO-001865,2026-11-24,Delta Procurement,Canada,WH-001,PRD-0155,QuickServe Cleaning Products Original,21,2.8602,2026-12-03,2026-12-03,Boston Flagship,Received,21,OnTime,Regular
PO-001866,2024-11-26,Continental Foods,Germany,WH-001,PRD-0156,NaturePath Cleaning Products Lite,25,6.2461,2024-12-10,2024-12-10,Boston Flagship,Partial,21,OnTime,Regular
PO-001867,2025-04-02,Continental Foods,Germany,WH-001,PRD-0156,NaturePath Cleaning Products Lite,24,6.2249,2025-04-16,2025-04-16,Boston Flagship,Received,24,OnTime,Regular
PO-001868,2025-08-26,Continental Foods,Germany,WH-001,PRD-0156,NaturePath Cleaning Products Lite,15,6.4798,2025-09-09,2025-09-09,Boston Flagship,Received,15,OnTime,Regular
PO-001869,2025-10-24,Continental Foods,Germany,WH-001,PRD-0156,NaturePath Cleaning Products Lite,18,6.5009,2025-11-07,2025-11-19,Boston Flagship,Received,18,Late,Regular
PO-001870,2026-03-04,Continental Foods,Germany,WH-001,PRD-0156,NaturePath Cleaning Products Lite,13,6.6339,2026-03-18,2026-03-18,Boston Flagship,Received,13,OnTime,Regular
PO-001871,2024-10-02,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,21,6.7416,2024-10-08,2024-10-08,Boston Flagship,Received,21,OnTime,Regular
PO-001872,2024-10-17,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,19,6.5309,2024-10-23,2024-10-22,Boston Flagship,Partial,12,Early,Regular
PO-001873,2024-11-04,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,28,6.8363,2024-11-10,2024-11-10,Boston Flagship,Received,28,OnTime,Regular
PO-001874,2024-11-17,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,23,6.6437,2024-11-23,2024-11-30,Boston Flagship,Received,23,Late,Regular
PO-001875,2024-12-31,redwood suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,25,6.5363,2025-01-06,2025-01-13,Boston Flagship,Received,25,Late,Regular
PO-001876,2025-02-07,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,16,6.6397,2025-02-13,2025-02-13,Boston Flagship,Received,16,OnTime,Regular
PO-001877,2025-02-26,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,26,6.763,2025-03-04,2025-03-04,Boston Flagship,Received,26,OnTime,Regular
PO-001878,2025-03-30,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,17,6.6937,2025-04-05,2025-04-05,Boston Flagship,Received,17,OnTime,Regular
PO-001879,2025-04-14,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,18,6.8616,2025-04-20,2025-04-20,Boston Flagship,Partial,12,OnTime,Regular
PO-001880,2025-04-22,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,20,6.8808,2025-04-28,2025-04-28,Boston Flagship,Received,20,OnTime,Regular
PO-001881,2025-05-14,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,23,6.8851,2025-05-20,2025-05-20,Boston Flagship,Received,23,OnTime,Regular
PO-001882,2025-06-08,REDWOOD SUPPLIERS,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,15,6.6419,2025-06-14,2025-06-14,Boston Flagship,Received,15,OnTime,Regular
PO-001883,2025-07-01,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,15,6.9101,2025-07-07,2025-07-07,Boston Flagship,Received,15,OnTime,Regular
PO-001884,2025-07-22,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,21,6.9211,2025-07-28,2025-07-26,Boston Flagship,Partial,14,Early,Regular
PO-001885,2025-08-01,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.851,2025-08-07,2025-08-06,Boston Flagship,Received,13,Early,Regular
PO-001886,2025-08-09,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.83,2025-08-15,2025-08-22,Boston Flagship,Received,13,Late,Regular
PO-001887,2025-08-28,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,12,6.6842,2025-09-03,2025-09-07,Boston Flagship,Received,12,Late,Regular
PO-001888,2025-10-11,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.8679,2025-10-17,2025-10-23,Boston Flagship,Partial,9,Late,Regular
PO-001889,2025-11-02,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,12,6.989,2025-11-08,2025-11-06,Boston Flagship,Received,12,Early,Regular
PO-001890,2025-11-18,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.7186,2025-11-24,2025-11-27,Boston Flagship,Received,13,Late,Regular
PO-001891,2025-12-28,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.8583,2026-01-03,2026-01-03,Boston Flagship,Received,13,OnTime,Regular
PO-001892,2026-01-09,redwood suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,11,6.8737,2026-01-15,2026-01-15,Boston Flagship,Received,11,OnTime,Regular
PO-001893,2026-02-13,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,9,6.9165,2026-02-19,2026-02-19,Boston Flagship,Received,9,OnTime,Regular
PO-001894,2026-04-15,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,10,7.0859,2026-04-21,2026-04-21,Boston Flagship,Received,10,OnTime,Regular
PO-001895,2026-04-25,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,13,6.8863,2026-05-01,2026-05-01,Boston Flagship,Received,13,OnTime,Regular
PO-001896,2026-05-28,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,15,6.8366,2026-06-03,2026-06-03,Boston Flagship,Received,15,OnTime,Regular
PO-001897,2026-07-06,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,10,7.0651,2026-07-12,2026-07-12,Boston Flagship,Received,10,OnTime,Regular
PO-001898,2026-08-09,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,12,6.957,2026-08-15,2026-08-15,Boston Flagship,Received,12,OnTime,Regular
PO-001899,2026-11-17,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,12,7.147,2026-11-23,2026-11-23,Boston Flagship,Received,12,OnTime,Regular
PO-001900,2026-12-21,Redwood Suppliers,USA,WH-001,PRD-0157,EverGreen Cleaning Products Lite,12,6.9416,2026-12-27,2026-12-27,Boston Flagship,Received,12,OnTime,Regular
PO-001901,2024-11-27,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,21,3.4589,2024-11-30,2024-11-30,Boston Flagship,Received,21,OnTime,Regular
PO-001902,2025-03-07,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,25,3.4966,2025-03-10,2025-03-10,Boston Flagship,Partial,17,OnTime,Regular
PO-001903,2025-04-04,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,25,3.4981,2025-04-07,2025-04-07,Boston Flagship,Received,25,OnTime,Regular
PO-001904,2025-08-03,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,20,3.5338,2025-08-06,2025-08-06,Boston Flagship,Received,20,OnTime,Regular
PO-001905,2025-09-27,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,21,3.4966,2025-09-30,2025-09-30,Boston Flagship,Received,21,OnTime,Regular
PO-001906,2026-03-25,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,24,3.5762,2026-03-28,2026-03-28,Boston Flagship,Received,24,OnTime,Regular
PO-001907,2026-06-29,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,25,3.4828,2026-07-02,2026-07-02,Boston Flagship,Received,25,OnTime,Regular
PO-001908,2026-09-01,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,21,3.5047,2026-09-04,2026-09-04,Boston Flagship,Received,21,OnTime,Regular
PO-001909,2026-10-01,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,20,3.637,2026-10-04,2026-10-04,Boston Flagship,Received,20,OnTime,Regular
PO-001910,2026-11-01,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,25,3.6449,2026-11-04,2026-11-04,Boston Flagship,Partial,14,OnTime,Regular
PO-001911,2026-12-12,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,25,3.544,2026-12-15,2026-12-15,Boston Flagship,Received,25,OnTime,Regular
PO-001912,2026-12-25,Pinnacle Supply Group,USA,WH-001,PRD-0158,ElitePro Cleaning Products Deluxe,23,3.5252,2026-12-28,2026-12-28,Boston Flagship,Received,23,OnTime,Regular
PO-001913,2025-07-01,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,22,7.8464,2025-07-04,2025-07-04,Boston Flagship,Partial,14,OnTime,Regular
PO-001914,2025-07-16,PINNACLE SUPPLY GROUP,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,22,8.0589,2025-07-19,2025-07-19,Boston Flagship,Received,22,OnTime,Regular
PO-001915,2025-08-17,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,25,8.1351,2025-08-20,2025-08-20,Boston Flagship,Received,25,OnTime,Regular
PO-001916,2025-09-27,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,24,8.0528,2025-09-30,2025-09-30,Boston Flagship,Received,24,OnTime,Regular
PO-001917,2025-11-21,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,28,7.9494,2025-11-24,2025-11-24,Boston Flagship,Partial,20,OnTime,Regular
PO-001918,2025-11-30,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,28,8.1273,2025-12-03,2025-12-03,Boston Flagship,Received,28,OnTime,Regular
PO-001919,2026-01-09,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,30,8.0185,2026-01-12,2026-01-11,Boston Flagship,Partial,25,Early,Regular
PO-001920,2026-01-31,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,30,8.0443,2026-02-03,2026-02-03,Boston Flagship,Received,30,OnTime,Regular
PO-001921,2026-02-21,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,27,8.1017,2026-02-24,2026-02-24,Boston Flagship,Received,27,OnTime,Regular
PO-001922,2026-04-16,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,32,8.3681,2026-04-19,2026-04-19,Boston Flagship,Received,32,OnTime,Regular
PO-001923,2026-05-23,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,32,8.241,2026-05-26,2026-05-26,Boston Flagship,Partial,28,OnTime,Regular
PO-001924,2026-06-13,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,28,8.3764,2026-06-16,2026-06-16,Boston Flagship,Received,28,OnTime,Regular
PO-001925,2026-07-04,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,36,8.0853,2026-07-07,2026-07-07,Boston Flagship,Received,36,OnTime,Regular
PO-001926,2026-08-11,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,32,8.2115,2026-08-14,2026-08-14,Boston Flagship,Received,32,OnTime,Regular
PO-001927,2026-09-12,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,38,8.2178,2026-09-15,2026-09-14,Boston Flagship,Received,38,Early,Regular
PO-001928,2026-10-24,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,31,8.1476,2026-10-27,2026-10-27,Boston Flagship,Received,31,OnTime,Regular
PO-001929,2026-11-23,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,35,8.2041,2026-11-26,2026-11-26,Boston Flagship,Received,35,OnTime,Regular
PO-001930,2026-12-09,Pinnacle Supply Group,USA,WH-001,PRD-0159,ElitePro Cleaning Products Lite,36,8.2058,2026-12-12,2026-12-12,Boston Flagship,Received,36,OnTime,Regular
PO-001931,2025-02-24,OmniSource Global,China,WH-001,PRD-0160,BluePeak Cleaning Products Plus,49,6.9145,2025-03-24,2025-04-08,Boston Flagship,Received,49,Late,Regular
PO-001932,2026-09-29,OmniSource Global,China,WH-001,PRD-0160,BluePeak Cleaning Products Plus,50,7.2547,2026-10-27,2026-10-27,Boston Flagship,Received,50,OnTime,Regular
